crossing_candidate_id,lat,lon,utm_x,utm_y,raw_event_count,osm_way_count,osm_way_ids,osm_highway,osm_ref,osm_name,motor_vehicle_access_class,member_access_classes,restriction_evidence,road_hierarchy,corridor_continuity,materiality_screen,documentary_inventory_match,current_gateway_match,known_gateway_id,overlap_boundary_geometry,dedup_cluster_diameter_m,dedup_mixed_motorability,dedup_review_flag,notes
GEO_0964,46.15616308781814,13.654672851931508,859391.0408623382,5121938.717928544,2,1,225069537,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,30.657,False,False,
GEO_0965,45.977746527450485,13.63961472935857,859386.9144193409,5102049.453886968,1,1,912673133,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; foot=yes,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0966,45.9772885323062,13.639680543939765,859394.9812781129,5101998.870879521,1,1,292601331,secondary,NSA55,Strada di Osimo,OPEN_ORDINARY,OPEN_ORDINARY,highway=secondary; ref=NSA55; name=Strada di Osimo; surface=asphalt,MEDIUM,TO_BE_RECONCILED,SECONDARY_BUT_POSSIBLY_MATERIAL,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0967,46.43892699487601,13.678857685538397,859399.4966745032,5153462.535751062,1,1,620939515,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0968,45.98079414892193,13.640210262967138,859413.2804807967,5102390.718161702,1,1,204428038,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0969,45.976007640210334,13.639874360519734,859418.2977362929,5101857.447602921,4,1,1086667324,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; bicycle=designated; surface=dirt,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,36.624,False,False,
GEO_0970,45.974924932062535,13.64004917083445,859438.8576182498,5101737.955493466,1,1,1153982191,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; surface=unpaved,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0971,45.97475515687935,13.640077604284953,859442.1607423981,5101719.223032443,1,1,100646866,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; bicycle=yes; tracktype=grade2,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0972,45.79652977873487,13.625265111629563,859444.8505397493,5081852.708820766,1,1,297708018,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0973,45.97064210190047,13.639817020415345,859448.6400401532,5101261.10974803,1,1,425005046,cycleway,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=cycleway; foot=yes; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0974,45.93772881688717,13.637433617220282,859477.2017088198,5097593.877200409,2,1,244940826,cycleway,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=cycleway; bicycle=designated; foot=designated; smoothness=excellent; surface=asphalt,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,105.983,False,False,
GEO_0975,45.98254861759573,13.64230018980595,859563.7644986243,5102595.078704953,1,1,220542003,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0976,45.982897572871536,13.642752597934845,859596.5385541527,5102635.891666196,2,2,204428100|220542008,path|track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK|NON_MOTOR_VEHICLE,highway=path; motor_vehicle=no; bicycle=no; foot=yes || highway=track; bicycle=yes; tracktype=grade5,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,6.419,False,False,
GEO_0977,46.18066221594362,13.660774552830317,859702.0463489031,5124688.131648054,1,1,444762478,unclassified,,,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0978,45.798082698773605,13.628811740743448,859710.4407409865,5082041.217251231,1,1,46672161,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0979,46.43872809208266,13.684902183059503,859865.055478723,5153467.989561845,2,1,305378313,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,68.592,False,False,
GEO_0980,46.18014058511221,13.663087221870263,859883.9240572129,5124640.681686114,1,1,153580705,tertiary,,,OPEN_ORDINARY,OPEN_ORDINARY,highway=tertiary; surface=asphalt,MEDIUM,TO_BE_RECONCILED,SECONDARY_BUT_POSSIBLY_MATERIAL,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0981,45.79927623499366,13.632173851622227,859963.996483562,5082188.980153949,1,1,776290887,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; bicycle=yes; foot=yes; tracktype=grade2; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0982,45.768420032777605,13.630077534444784,860000.0741939546,5078751.622215743,1,1,172283942,footway,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=footway; smoothness=intermediate; surface=paving_stones,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0983,46.172708436233904,13.664012915785044,860003.9595864802,5123819.210753157,1,1,532809166,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; motor_vehicle=no; foot=yes,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0984,46.17160258948876,13.664109269543113,860018.6271143993,5123696.794302179,2,1,39433267,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,68.02,False,False,
GEO_0985,45.77033002081282,13.6314124698843,860091.54613769,5078969.831609018,5,2,172283942|173584179,footway|service,,,OPEN_LOCAL,NON_MOTOR_VEHICLE|OPEN_LOCAL,highway=footway; smoothness=intermediate; surface=paving_stones || highway=service; service=parking_aisle,VERY_LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,155.748,True,True,
GEO_0986,45.79971207407712,13.633543148573771,860067.5840156197,5082243.580078616,1,1,202819423,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0987,46.52337156810198,13.697919586425273,860304.4770903692,5162931.069548899,2,1,30358463,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade5,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,78.175,False,False,
GEO_0988,46.44162491669914,13.69094685880548,860310.1804325487,5153817.404892821,5,1,305378312,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,69.17,False,False,
GEO_0989,46.46630658680424,13.693590610398216,860350.0432472202,5156571.534681475,1,1,173809505,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0990,45.80012036624817,13.637408325345355,860365.2863854744,5082306.396659198,3,1,321146884,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,13.795,False,False,
GEO_0991,46.4431882480303,13.69236741861311,860408.9497479931,5153997.574320126,2,1,305378312,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,14.428,False,False,
GEO_0992,46.44754416294133,13.693745121443202,860485.960154789,5154487.796603308,1,1,305378312,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0993,46.44457232036197,13.69389002479256,860516.7342692405,5154158.296962022,3,1,305378312,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,76.535,False,False,
GEO_0994,46.44952097700497,13.694408340998057,860523.8198795724,5154710.4449517075,3,1,305378312,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,56.98,False,False,
GEO_0995,45.76621758305623,13.636976755442005,860550.6933449688,5078538.09681012,1,1,441692441,steps,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=steps,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0996,45.79833418327619,13.64036741640573,860606.764829749,5082121.3402382685,1,1,185370209,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; bicycle=yes; foot=yes; tracktype=grade2; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0997,46.52261879375927,13.701977452513454,860620.6469492575,5162866.003181543,1,1,30358463,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade5,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0998,46.46027292333147,13.697036048635152,860654.4622743321,5155916.963279971,1,1,178494796,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0999,46.45416360008993,13.697290438120195,860714.4174378319,5155239.400989256,8,1,305378312,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,278.193,False,False,
GEO_1000,46.52199655578167,13.703366255393414,860731.2762512029,5162803.231894897,2,1,297001223,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade4,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,47.699,False,False,
GEO_1001,46.45892912749554,13.697997792486616,860737.193276386,5155772.070198059,1,1,62264050,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1002,46.45729951193251,13.698513490337453,860787.5729490699,5155593.384061199,3,1,178494798,path,,Via normale Ponza di Mezzo,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; name=Via normale Ponza di Mezzo,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,119.618,False,False,
GEO_1003,46.52176119499619,13.703914320393482,860774.8670106704,5162779.593356841,1,1,30358463,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade5,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1004,46.45667194056649,13.698737823554733,860808.950734101,5155524.689093379,1,1,1162994911,path,,Via degli Alpini,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; name=Via degli Alpini,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1005,46.456453460609865,13.698723470639488,860809.2948250758,5155500.351036505,1,1,440316548,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1006,45.759465390635604,13.639936118483284,860824.4045374917,5077801.354897088,1,1,658503235,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; access=permissive; motor_vehicle=no; bicycle=yes; foot=yes; surface=pebblestone,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1007,46.521260702705916,13.705508606768518,860900.4499773053,5162731.291533441,2,1,241541183,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade4,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,62.139,False,False,
GEO_1008,46.49593180739827,13.703079822773445,860882.1422900625,5159906.205320795,1,1,461332360,cycleway,,Ciclovia Alpe Adria,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=cycleway; name=Ciclovia Alpe Adria; bicycle=designated; foot=designated; smoothness=excellent; surface=asphalt,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1009,46.49615212600856,13.703132579408786,860884.7293876603,5159930.923575498,1,1,425248821,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade2; surface=pebblestone,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1010,46.49691021343892,13.703362820410726,860897.3682994831,5160016.198900632,1,1,40229349,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1011,46.497256277677366,13.703499323583628,860905.5467290747,5160055.270569738,2,2,225102917|225102918,primary,SS54,,OPEN_ORDINARY,OPEN_ORDINARY,highway=primary; ref=SS54; surface=asphalt,HIGH,TO_BE_RECONCILED,CORE_CANDIDATE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,8.364,False,False,
GEO_1012,46.50170160960077,13.703978905500325,860912.8638977538,5160551.329257504,1,1,291947426,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1013,45.7578866466925,13.641634102713036,860966.64184181,5077633.646962947,1,1,658503235,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; access=permissive; motor_vehicle=no; bicycle=yes; foot=yes; surface=pebblestone,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1014,46.52104919677741,13.707752273194476,861073.9167489831,5162718.07328818,1,1,366860415,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1015,46.52128563761968,13.709728739902237,861223.9183354176,5162753.401076905,5,1,366860414,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,220.074,False,False,
GEO_1016,45.75579582374093,13.645458550539338,861277.5618218856,5077418.677610186,1,1,658503236,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; access=permissive; motor_vehicle=no; bicycle=yes; foot=yes; surface=pebblestone,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1017,46.504478123559956,13.709923275949219,861350.4556265648,5160887.02873516,1,1,857491560,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade4,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1018,45.75461315906188,13.64816040394845,861495.3251518868,5077299.526816709,1,1,293578628,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; access=permissive; motor_vehicle=no; bicycle=yes; foot=yes; surface=dirt,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1019,46.52290643163424,13.713415706325577,861495.891735967,5162950.3757643,1,1,234911357,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1020,46.52302294330491,13.713794674298509,861524.1786784751,5162965.05870747,2,1,220891709,track,,Seltschach,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; name=Seltschach; tracktype=grade4; surface=ground; node_barrier=gate,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,12.01,False,False,
GEO_1021,46.52268186220815,13.713977038912253,861540.4308712599,5162928.002428098,1,1,366860417,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1022,46.516277841091025,13.716197658182683,861753.3120873005,5162226.72747902,1,1,127811191,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1023,46.51080324199404,13.716203857861538,861790.1933811025,5161618.54490759,1,1,1249494246,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1024,45.80020806106386,13.66121334400296,862214.4498287789,5082423.983937097,1,1,415515673,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; foot=yes; tracktype=grade4; surface=grass,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1025,45.80004735789518,13.6635328846572,862395.7299156559,5082416.668973631,1,1,804883318,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1026,45.74674925080483,13.659952719325732,862463.3883766929,5076479.387494268,1,1,160548387,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; motor_vehicle=no; bicycle=no; foot=yes; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1027,45.79964977361621,13.669209569870798,862839.4146275457,5082398.312433365,1,1,205799955,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; surface=grass,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1028,45.74245918944373,13.66670977685294,863016.8052476491,5076033.501772793,6,1,346573162,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; surface=rocky,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,341.995,False,False,
GEO_1029,45.791704621431954,13.675886334419406,863409.9789513802,5081546.065149492,1,1,41747647,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; bicycle=yes; tracktype=grade2; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1030,45.793468528119966,13.678206799605421,863578.8195617762,5081752.597568738,1,1,51707250,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade3; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1031,45.79407945634641,13.679127461932474,863646.384606606,5081824.664542621,2,1,41747647,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; bicycle=yes; tracktype=grade2; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,45.905,False,False,
GEO_1032,45.78580061992382,13.69278757354301,864762.0536578528,5080967.323976097,4,1,452982960,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,157.949,False,False,
GEO_1033,45.78193006896569,13.697729563319164,865171.4862823444,5080559.946601793,1,1,194136775,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; smoothness=impassable,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1034,45.779730539716205,13.700598968455903,865408.9211511186,5080328.7353992,1,1,471296369,tertiary,617,,OPEN_ORDINARY,OPEN_ORDINARY,highway=tertiary; ref=617; surface=asphalt; maxheight=3.7,MEDIUM,TO_BE_RECONCILED,SECONDARY_BUT_POSSIBLY_MATERIAL,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1035,45.77580766227148,13.707053676055262,865936.3731547138,5079922.521022007,1,1,54268044,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade2; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1036,45.70533825800299,13.71102935200572,866707.4805598797,5072112.175865997,1,1,91432547,service,,,OPEN_LOCAL,OPEN_LOCAL,highway=service; service=parking_aisle; surface=paved,VERY_LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1037,45.77103602196696,13.717560236231833,866784.4721588846,5079440.676253232,1,1,622442659,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_1038,45.70685167256143,13.713439164756595,866885.1279412657,5072291.370523097,2,1,1182747108,footway,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=footway,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,4.573,False,False,
GEO_1039,45.707882097317146,13.713675409725667,866896.7595552304,5072406.927495981,2,1,1492713964,pedestrian,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=pedestrian,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,2.142,False,False,
